comp_row_id,comp_name,enemy_comp_row_id,enemy_comp_name,matchup_score,matchup_tier,matchup_label,reason_1,reason_2,reason_3,reason_4,suggested_counter_items,suggested_augment_themes,positioning_advice,display_comp_name,display_enemy_name,early_label,mid_label,late_label,overall_label,confidence_level,source_type,relationship_type,reason_text,curated_score,canonical_comp_name,canonical_enemy_name
19,暗影岛 卡莉丝塔 && 锤石,9,约德尔人 吉格斯 && 凯南,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,暗影岛 卡莉丝塔 && 锤石,约德尔人 吉格斯 && 凯南,小劣,小劣,小劣,小劣,low,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,暗影岛 卡莉丝塔 && 锤石,约德尔人 吉格斯 && 凯南
19,暗影岛 卡莉丝塔 && 锤石,11,德玛西亚 卡莎 && 盖伦,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,暗影岛 卡莉丝塔 && 锤石,德玛西亚 卡莎 && 盖伦,小劣,小劣,小劣,小劣,low,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,暗影岛 卡莉丝塔 && 锤石,德玛西亚 卡莎 && 盖伦
19,暗影岛 卡莉丝塔 && 锤石,12,约德尔人 维迦 && 凯南,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,暗影岛 卡莉丝塔 && 锤石,约德尔人维迦,小劣,小劣,小劣,小劣,low,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,暗影岛 卡莉丝塔 && 锤石,约德尔人维迦
19,暗影岛 卡莉丝塔 && 锤石,15,德玛西亚 瑞兹 && 塔里克,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,暗影岛 卡莉丝塔 && 锤石,德玛西亚 瑞兹 && 塔里克,小劣,小劣,小劣,小劣,low,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,暗影岛 卡莉丝塔 && 锤石,德玛西亚 瑞兹 && 塔里克
19,暗影岛 卡莉丝塔 && 锤石,3,巨神峰 玛尔扎哈 && 蕾欧娜,-2.7,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手控制强，容易打断你的持续输出节奏,本阵容后期上限更高,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边,暗影岛 卡莉丝塔 && 锤石,巨神峰玛尔扎哈,小劣,小劣,小劣,小劣,low,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；对手控制强，容易打断你的持续输出节奏；本阵容后期上限更高,-2.7,暗影岛 卡莉丝塔 && 锤石,巨神峰玛尔扎哈
17,皮尔特沃夫 海克斯霸龙 && 蔚,21,以绪塔尔 巴德 && 妮蔻,1.5,win,小优,全局表现锚点偏向本阵容,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,以绪塔尔 巴德 && 妮蔻,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容,1.5,枪手海克斯霸龙,以绪塔尔 巴德 && 妮蔻
17,皮尔特沃夫 海克斯霸龙 && 蔚,1,德玛西亚 薇恩 && 德莱厄斯,-1.6,lose,小劣,全局表现锚点偏向对手,对手前排很厚，你的物理前后排推进会更吃力,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,后期质量装、容错装,优先经济/等级/上限强化,前中期先稳血，后期凭上限接管,枪手海克斯霸龙,护卫薇恩,五五开,小劣,明显克制,小优,medium,manual_inferred,manual_override,对手是典型中期 counter pick，但你的后期上限更高，拖到完全体更有优势。,1.0,枪手海克斯霸龙,护卫薇恩
17,皮尔特沃夫 海克斯霸龙 && 蔚,3,巨神峰 玛尔扎哈 && 蕾欧娜,-3.7,hard_lose,明显被克,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,保血/过渡装,优先经济与等级强化,前中期少掉血，后期翻盘,枪手海克斯霸龙,巨神峰玛尔扎哈,小劣,小劣,明显克制,小优,medium,manual_inferred,manual_override,你前中期会被巨神峰节奏压制，但后期上限更高。,1.0,枪手海克斯霸龙,巨神峰玛尔扎哈
17,皮尔特沃夫 海克斯霸龙 && 蔚,22,巨神峰 奥瑞利安·索尔 && 塔里克,0.53,even,五五开,本阵容带减疗，能压制对手回复/续航,,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,巨神峰 奥瑞利安·索尔 && 塔里克,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,本阵容带减疗，能压制对手回复/续航,0.53,枪手海克斯霸龙,巨神峰 奥瑞利安·索尔 && 塔里克
17,皮尔特沃夫 海克斯霸龙 && 蔚,19,暗影岛 卡莉丝塔 && 锤石,-0.26,even,五五开,对手前排很厚，你的物理前后排推进会更吃力,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入,枪手海克斯霸龙,暗影岛 卡莉丝塔 && 锤石,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,对手前排很厚，你的物理前后排推进会更吃力；本阵容自带破前排工具，打厚前排更舒服；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-0.26,枪手海克斯霸龙,暗影岛 卡莉丝塔 && 锤石
17,皮尔特沃夫 海克斯霸龙 && 蔚,5,诺克萨斯 千珏 && 德莱文,-0.8,even,五五开,全局表现锚点偏向对手,对手前排很厚，你的物理前后排推进会更吃力,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入,枪手海克斯霸龙,诺克千珏,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手前排很厚，你的物理前后排推进会更吃力；本阵容自带破前排工具，打厚前排更舒服；本阵容带减疗，能压制对手回复/续航,-0.8,枪手海克斯霸龙,诺克千珏
17,皮尔特沃夫 海克斯霸龙 && 蔚,20,虚空 卡莎 && 峡谷先锋,-0.98,even,五五开,全局表现锚点偏向对手,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,虚空 卡莎 && 峡谷先锋,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-0.98,枪手海克斯霸龙,虚空 卡莎 && 峡谷先锋
17,皮尔特沃夫 海克斯霸龙 && 蔚,2,比尔吉沃特 厄运小姐 && 诺提勒斯,-1.5,lose,小劣,全局表现锚点偏向对手,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,比尔沃特厄运小姐,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.5,枪手海克斯霸龙,比尔沃特厄运小姐
17,皮尔特沃夫 海克斯霸龙 && 蔚,4,法师 安妮 && 斯维因,-1.5,lose,小劣,全局表现锚点偏向对手,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,法师安妮,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.5,枪手海克斯霸龙,法师安妮
17,皮尔特沃夫 海克斯霸龙 && 蔚,18,迅击战士 芸阿娜 && 孙悟空,-1.5,lose,小劣,全局表现锚点偏向对手,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,迅击战士 芸阿娜 && 孙悟空,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.5,枪手海克斯霸龙,迅击战士 芸阿娜 && 孙悟空
17,皮尔特沃夫 海克斯霸龙 && 蔚,23,神盾使 玛尔扎哈 && 萨勒芬妮,-1.78,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,枪手海克斯霸龙,神盾使 玛尔扎哈 && 萨勒芬妮,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.78,枪手海克斯霸龙,神盾使 玛尔扎哈 && 萨勒芬妮
17,皮尔特沃夫 海克斯霸龙 && 蔚,7,裁决战士 阿狸 && 永恩,-1.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,枪手海克斯霸龙,裁决战士 阿狸 && 永恩,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.8,枪手海克斯霸龙,裁决战士 阿狸 && 永恩
17,皮尔特沃夫 海克斯霸龙 && 蔚,8,弗雷尔卓德 金克丝 && 瑟庄妮,-1.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,枪手海克斯霸龙,弗雷尔卓德 金克丝 && 瑟庄妮,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.8,枪手海克斯霸龙,弗雷尔卓德 金克丝 && 瑟庄妮
17,皮尔特沃夫 海克斯霸龙 && 蔚,14,斗士 巴德 && 赛恩,-1.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,枪手海克斯霸龙,斗士 巴德 && 赛恩,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,-1.8,枪手海克斯霸龙,斗士 巴德 && 赛恩
17,皮尔特沃夫 海克斯霸龙 && 蔚,6,以绪塔尔 奈德丽 && 斯卡纳,-1.87,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,以绪塔尔岩宝,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-1.87,枪手海克斯霸龙,以绪塔尔岩宝
17,皮尔特沃夫 海克斯霸龙 && 蔚,25,诺克萨斯 卑尔维斯 && 斯维因,-1.97,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手带减疗，会明显压缩你的续航价值,本阵容后期上限更高,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,枪手海克斯霸龙,诺克萨斯 卑尔维斯 && 斯维因,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；对手带减疗，会明显压缩你的续航价值；本阵容后期上限更高,-1.97,枪手海克斯霸龙,诺克萨斯 卑尔维斯 && 斯维因
17,皮尔特沃夫 海克斯霸龙 && 蔚,11,德玛西亚 卡莎 && 盖伦,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,德玛西亚 卡莎 && 盖伦,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,枪手海克斯霸龙,德玛西亚 卡莎 && 盖伦
17,皮尔特沃夫 海克斯霸龙 && 蔚,12,约德尔人 维迦 && 凯南,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,约德尔人维迦,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,枪手海克斯霸龙,约德尔人维迦
17,皮尔特沃夫 海克斯霸龙 && 蔚,15,德玛西亚 瑞兹 && 塔里克,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,德玛西亚 瑞兹 && 塔里克,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手带减疗，会明显压缩你的续航价值,-2.3,枪手海克斯霸龙,德玛西亚 瑞兹 && 塔里克
17,皮尔特沃夫 海克斯霸龙 && 蔚,24,诺克萨斯 乐芙兰 && 德莱厄斯,-2.82,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,枪手海克斯霸龙,诺克萨斯 乐芙兰 && 德莱厄斯,小劣,小劣,小劣,小劣,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手发力更早，你需要先稳血再等上限；对手范围伤害会放大你的缩角风险；对手控制强，容易打断你的持续输出节奏,-2.82,枪手海克斯霸龙,诺克萨斯 乐芙兰 && 德莱厄斯
17,皮尔特沃夫 海克斯霸龙 && 蔚,9,约德尔人 吉格斯 && 凯南,-3.3,hard_lose,明显被克,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,对手带减疗，会明显压缩你的续航价值,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,约德尔人 吉格斯 && 凯南,明显被克,明显被克,明显被克,明显被克,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手范围伤害会放大你的缩角风险；对手带减疗，会明显压缩你的续航价值,-3.3,枪手海克斯霸龙,约德尔人 吉格斯 && 凯南
17,皮尔特沃夫 海克斯霸龙 && 蔚,13,弗雷尔卓德 丽桑卓 && 布隆,-4.2,hard_lose,明显被克,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,对手前排很厚，你的物理前后排推进会更吃力,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血,枪手海克斯霸龙,弗雷尔卓德 丽桑卓 && 布隆,明显被克,明显被克,明显被克,明显被克,medium,auto_filled,auto_inferred,全局表现锚点偏向对手；对手范围伤害会放大你的缩角风险；对手控制强，容易打断你的持续输出节奏；对手前排很厚，你的物理前后排推进会更吃力,-4.2,枪手海克斯霸龙,弗雷尔卓德 丽桑卓 && 布隆
2,比尔吉沃特 厄运小姐 && 诺提勒斯,22,巨神峰 奥瑞利安·索尔 && 塔里克,2.3,win,小优,全局表现锚点偏向本阵容,本阵容带减疗，能压制对手回复/续航,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,比尔沃特厄运小姐,巨神峰 奥瑞利安·索尔 && 塔里克,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容带减疗，能压制对手回复/续航,2.3,比尔沃特厄运小姐,巨神峰 奥瑞利安·索尔 && 塔里克
2,比尔吉沃特 厄运小姐 && 诺提勒斯,17,皮尔特沃夫 海克斯霸龙 && 蔚,1.5,win,小优,全局表现锚点偏向本阵容,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,比尔沃特厄运小姐,枪手海克斯霸龙,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,1.5,比尔沃特厄运小姐,枪手海克斯霸龙
2,比尔吉沃特 厄运小姐 && 诺提勒斯,21,以绪塔尔 巴德 && 妮蔻,1.5,win,小优,全局表现锚点偏向本阵容,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,比尔沃特厄运小姐,以绪塔尔 巴德 && 妮蔻,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容,1.5,比尔沃特厄运小姐,以绪塔尔 巴德 && 妮蔻
2,比尔吉沃特 厄运小姐 && 诺提勒斯,19,暗影岛 卡莉丝塔 && 锤石,1.4,win,小优,全局表现锚点偏向本阵容,对手前排很厚，你的物理前后排推进会更吃力,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入,比尔沃特厄运小姐,暗影岛 卡莉丝塔 && 锤石,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手前排很厚，你的物理前后排推进会更吃力；本阵容自带破前排工具，打厚前排更舒服；本阵容带减疗，能压制对手回复/续航,1.4,比尔沃特厄运小姐,暗影岛 卡莉丝塔 && 锤石
2,比尔吉沃特 厄运小姐 && 诺提勒斯,20,虚空 卡莎 && 峡谷先锋,1.15,win,小优,全局表现锚点偏向本阵容,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,比尔沃特厄运小姐,虚空 卡莎 && 峡谷先锋,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,1.15,比尔沃特厄运小姐,虚空 卡莎 && 峡谷先锋
2,比尔吉沃特 厄运小姐 && 诺提勒斯,23,神盾使 玛尔扎哈 && 萨勒芬妮,0.36,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,比尔沃特厄运小姐,神盾使 玛尔扎哈 && 萨勒芬妮,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,0.36,比尔沃特厄运小姐,神盾使 玛尔扎哈 && 萨勒芬妮
2,比尔吉沃特 厄运小姐 && 诺提勒斯,14,斗士 巴德 && 赛恩,0.33,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,比尔沃特厄运小姐,斗士 巴德 && 赛恩,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值,0.33,比尔沃特厄运小姐,斗士 巴德 && 赛恩
2,比尔吉沃特 厄运小姐 && 诺提勒斯,24,诺克萨斯 乐芙兰 && 德莱厄斯,0.3,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手控制强，容易打断你的持续输出节奏,本阵容后期上限更高,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,比尔沃特厄运小姐,诺克萨斯 乐芙兰 && 德莱厄斯,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手发力更早，你需要先稳血再等上限；对手控制强，容易打断你的持续输出节奏；本阵容后期上限更高,0.3,比尔沃特厄运小姐,诺克萨斯 乐芙兰 && 德莱厄斯
2,比尔吉沃特 厄运小姐 && 诺提勒斯,6,以绪塔尔 奈德丽 && 斯卡纳,0.26,even,五五开,全局表现锚点偏向本阵容,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,比尔沃特厄运小姐,以绪塔尔岩宝,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手带减疗，会明显压缩你的续航价值,0.26,比尔沃特厄运小姐,以绪塔尔岩宝
2,比尔吉沃特 厄运小姐 && 诺提勒斯,8,弗雷尔卓德 金克丝 && 瑟庄妮,0.19,even,五五开,对手发力更早，你需要先稳血再等上限,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,本阵容后期上限更高,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,比尔沃特厄运小姐,弗雷尔卓德 金克丝 && 瑟庄妮,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,对手发力更早，你需要先稳血再等上限；本阵容带减疗，能压制对手回复/续航；对手带减疗，会明显压缩你的续航价值；本阵容后期上限更高,0.19,比尔沃特厄运小姐,弗雷尔卓德 金克丝 && 瑟庄妮
2,比尔吉沃特 厄运小姐 && 诺提勒斯,25,诺克萨斯 卑尔维斯 && 斯维因,0.17,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手带减疗，会明显压缩你的续航价值,本阵容后期上限更高,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,比尔沃特厄运小姐,诺克萨斯 卑尔维斯 && 斯维因,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；对手发力更早，你需要先稳血再等上限；对手带减疗，会明显压缩你的续航价值；本阵容后期上限更高,0.17,比尔沃特厄运小姐,诺克萨斯 卑尔维斯 && 斯维因
